0,2023-03-07 16:50:12,모니,ㅋㅋ
0,2023-03-07 16:55:56,개똥벌레,:squinting_face_with_tongue::squinting_face_with_tongue:
0,2023-03-07 16:55:57,오색구름,메롱 메롱 메롱 메롱 메롱 메롱 메롱 메롱 하지마
0,2023-03-07 16:56:00,ㄴ,북괴숨소리 더러워
0,2023-03-07 16:56:06,감사,:planet-orange-purple-ring:여러분의 수명이 무한대라는걸 깨닫는게 정각이다 (허경영강연29회)
0,2023-03-07 16:56:12,호랭이,요즘 민주당이 북한보다 더무서운게 뭐지 ㅋㅋㅋㅋ
0,2023-03-07 16:56:12,Wresy,많이 먹어서 배채우냐
0,2023-03-07 16:56:17,메롱 😝,오색구름 사기꾼:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:56:20,오색구름,ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ
0,2023-03-07 16:56:20,🥦broccolis🧄,"@대장골목아, 네처럼 장난하는것 아니다 쯧!"
0,2023-03-07 16:56:22,개똥벌레,"은숙이,무서워요,:face-blue-smiling:"
0,2023-03-07 16:56:24,베토벤,":boxing_glove:선택적 사고의 원인 1.공동체 개념의 부재 2.살아남기 위한 기억의 오류 3.반성하기 싫은 태도 4.과거에 몰입된 사고 5.선동.선전의 수단 6.방화범, 사기범, 이제명, 조구기, 추미애, 박범계"
0,2023-03-07 16:56:31,kyuQ,죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요
0,2023-03-07 16:56:33,대장골목,역시 북한 주민은 평등하고 공평하게 남녀 모두 다같이 굶어 ㅋㅋㅋ
0,2023-03-07 16:56:41,상진,아 잠안오네 ᆢ
0,2023-03-07 16:56:42,Wresy,처먹어라 나는 쉬어 간다
0,2023-03-07 16:56:43,ㄴ,고민을해본다
0,2023-03-07 16:56:45,모니,왕이는 이덕화 닮았다
0,2023-03-07 16:56:49,쿠루스아키라,kyuQ죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요 너를 용서한다 내가
0,2023-03-07 16:56:50,모니,상진 벌써 자?
0,2023-03-07 16:56:54,메롱 😝,상진님:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:
0,2023-03-07 16:56:57,한은숙,개똥님은 엉뚱해~^^
0,2023-03-07 16:56:58,설희,메롱이 너 베토벤이지~~~~가지가지헌다
0,2023-03-07 16:57:00,쿠루스아키라,자 이왕용서하는거 같이 일본한테 독도나주자
0,2023-03-07 16:57:03,미남,"그러니까,혼술 하는 노처녀가,고기집 식당 사장 한테,폰 전번을 갈켜 주는 거 보니까,돈 보고,폰 전번 갈켜 주데"
0,2023-03-07 16:57:03,상진,^^
0,2023-03-07 16:57:03,권동숙,:hand-pink-waving:지도자의 독재 가스라이팅 ㅡ전국민개고생 ㅡ착취당한다:hand-pink-waving:
0,2023-03-07 16:57:05,ㄴ,최대의 난제다
0,2023-03-07 16:57:09,young,ㅋㅋㅋㅋㅋ 아키라투표권도있니?담번엔잘생각쫌하고투표하자.
0,2023-03-07 16:57:12,kyuQ,죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요
0,2023-03-07 16:57:13,메롱 😝,한은숙 짜슥아:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:57:13,송정운,이주은 사랑해 정말 많이 사랑해 :red_heart::smiling_face_with_hearts:
0,2023-03-07 16:57:15,Wresy,때론 비워야 채움을 아는 법 으험
0,2023-03-07 16:57:15,감사,:planet-orange-purple-ring:여러분의 수명이 무한대라는걸 깨닫는게 정각이다 (허경영강연29회)
0,2023-03-07 16:57:19,미남,상진아
0,2023-03-07 16:57:23,개똥벌레,:zany_face::zany_face:
0,2023-03-07 16:57:23,대장골목,북한주민은 마누라와 남편 자식1명 1달러만 있어도 1주일 먹을게 ㅋㅋ
0,2023-03-07 16:57:24,ㆍ,윤석열정부 ㅡ 선제적 방송 개방을 통한 북한 정권의 변화 유도:check_mark: 남북 상호간의 민족동질감 회복
0,2023-03-07 16:57:28,베토벤,:boxing_glove:가지?
0,2023-03-07 16:57:33,메롱 😝,미남 짜슥아:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:57:36,쿠루스아키라,일본한테 독도주자!!!!!!!1
0,2023-03-07 16:57:38,상진,미남 하이 ㅇ
0,2023-03-07 16:57:39,ㄴ,정말 고민된다
0,2023-03-07 16:57:39,Hyeon ju,다 부질없다 토벤아재
0,2023-03-07 16:57:40,ㆍ,윤석열정부 ㅡ 선제적 방송 개방을 통한 북한 정권의 변화 유도:check_mark: 남북 상호간의 민족동질감 회복
0,2023-03-07 16:57:43,개똥벌레,"메롱,:face-orange-frowning:"
0,2023-03-07 16:57:46,7ᅡ0ᅵ0ᅣ,선택적 사고....일본이 경제 제재에도 그냥 처 맞는 게 맞지... 그치?
0,2023-03-07 16:57:47,쿠루스아키라,우크라 의 러 의 본토공격의지 커져 ㅋ
0,2023-03-07 16:57:48,권동숙,:hand-pink-waving:정치가 바로서야 나라가 선다:hand-pink-waving:
0,2023-03-07 16:57:56,메롱 😝,개똥벌레:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:57:59,상진,미남
0,2023-03-07 16:58:00,언어,좌파들이 회사와서 괴롭혔다고
0,2023-03-07 16:58:00,7ᅡ0ᅵ0ᅣ,대일본제국민 답다. 칭찬합니다.
0,2023-03-07 16:58:05,오색구름,메롱 메롱 메롱 메롱아 메롱좀 참아. .
0,2023-03-07 16:58:07,언어,시켰다고 합니다
0,2023-03-07 16:58:08,상진,장가 가야지 ㅇ
0,2023-03-07 16:58:09,설희,메롱이 메롱~~~~~~~
0,2023-03-07 16:58:13,한은숙,개똥님아 약은먹었니
0,2023-03-07 16:58:14,쿠루스아키라,저러면 점점 국민들만 고통스럽지 
0,2023-03-07 16:58:16,언어,낯짝안부끄럽냐
0,2023-03-07 16:58:17,개똥벌레,"메롱,ㅡ:face-orange-frowning::face-orange-frowning:"
0,2023-03-07 16:58:19,Wresy,윤석이 열이다.ㅋㅋㅋ
0,2023-03-07 16:58:20,쿠루스아키라,우크라이나 랑 러시아 싸울수록
0,2023-03-07 16:58:21,언어,철면피냐
0,2023-03-07 16:58:23,메롱 😝,오색구름:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:58:23,감사,:planet-orange-purple-ring:여러분의 수명이 무한대라는걸 깨닫는게 정각이다 (허경영강연29회)
0,2023-03-07 16:58:24,쿠루스아키라,뭐 내알빠아니지만
0,2023-03-07 16:58:31,언어,종교회사학교와서
0,2023-03-07 16:58:31,🥦broccolis🧄,"러시아, 우크라이나 전쟁은 언제 끝나? 우리나라는 절대 무기 지원 않길 ㅠ"
0,2023-03-07 16:58:36,메롱 😝,한은숙:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:58:41,오색구름,메롱:beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:
0,2023-03-07 16:58:42,상진,모니는 혼자 살고 ㅎ
0,2023-03-07 16:58:44,kyuQ,죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요 왜 수꼴인지 알아 버렸습니다..죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요 왜 수꼴인지 알아 버렸습니다..
0,2023-03-07 16:58:46,상진,ㅎㅎ
0,2023-03-07 16:58:48,생체,재섭서
0,2023-03-07 16:58:50,베토벤,:boxing_glove:군밤 익어가는 중
0,2023-03-07 16:58:52,모니,@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:
0,2023-03-07 16:58:53,사람,미국이 지원하는데 우리나라가 가만히있을까:rolling_on_the_floor_laughing:
0,2023-03-07 16:58:54,ㄴ,않을거같다
0,2023-03-07 16:59:02,ㄴ,걍
0,2023-03-07 16:59:03,권동숙,:hand-pink-waving:부정부패한 정치인 공무원이 많으면 나라망하는 지름길
0,2023-03-07 16:59:05,ㄴ,거름도 민폐니
0,2023-03-07 16:59:05,언어,법원에경찰변호사라며
0,2023-03-07 16:59:08,ㄴ,불로없애야
0,2023-03-07 16:59:09,ㄴ,ㅇㅇ
0,2023-03-07 16:59:09,언어,고소해봐
0,2023-03-07 16:59:13,송정운,주은 많이 사랑해 :red_heart:그리고 내가 못나서 미안해 
0,2023-03-07 16:59:13,모니,상진아 자유가 내 아 낳아준대 자노
0,2023-03-07 16:59:14,황,백년넘은 위안부 왜 현시대에게까지 부담주나 특히 젊은시대까지 우주여행시대다 죽은후에해결 무슨소용 정의당 민주당 너거가 해결해와 비판집회말고 잘난척했으니 해결해보라고
0,2023-03-07 16:59:14,언어,똘아이야
0,2023-03-07 16:59:16,쿠루스아키라,사람아 ㅇㅇ미국눈치봐야지 그러니깐 무기지원해야함
0,2023-03-07 16:59:23,한은숙,바이오유산균 가루약 달다 ~소화기능에좋데
0,2023-03-07 16:59:25,🥦broccolis🧄,사람님분 말도 맞지만....(망설임)
0,2023-03-07 16:59:32,감사,:planet-orange-purple-ring:여러분의 수명이 무한대라는걸 깨닫는게 정각이다 (허경영강연29회)
0,2023-03-07 16:59:36,메롱 😝,한은숙 짜슥아:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 16:59:43,사람,반도체도 이미 미국때문에 망했음:loudly_crying_face::rolling_on_the_floor_laughing:
0,2023-03-07 16:59:45,Wresy,돌+아이 아니 애가 돌
0,2023-03-07 16:59:45,모니,@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:@메롱 :squinting_face_with_tongue:
0,2023-03-07 16:59:47,상진,제정신 아니여 ㅎ
0,2023-03-07 16:59:49,메롱 😝,오색구름 사기꾼:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 17:00:00,쿠루스아키라,반도체 망하든내알빠아님 ㅋ
0,2023-03-07 17:00:00,오색구름,메롱 센스?
0,2023-03-07 17:00:02,개똥벌레,"메롱아,약,빼먹지말고,잘,챙겨먹어야돼에:squinting_face_with_tongue::squinting_face_with_tongue:,"
0,2023-03-07 17:00:02,설희,왔다갔다 고생한다
0,2023-03-07 17:00:03,ㄴ,화형에 ㅇㅇ..?
0,2023-03-07 17:00:09,Wresy,애 돌 던진다
0,2023-03-07 17:00:09,황,민주 정의는 할일없어 집회는 다 간섭 체통지켜라
0,2023-03-07 17:00:10,송정운,주은 사랑햐에 :red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:
0,2023-03-07 17:00:12,메롱 😝,모니 짜슥아:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 17:00:15,Zhne ji Jin,찬찬히?
0,2023-03-07 17:00:15,언어,2찍 찍으라고
0,2023-03-07 17:00:17,미남,"상진아,고기집 식당 사장이,혼술 하는 노처녀 한테,폰 전번을 갈켜 달라고 말 하니까,혼술 마시는 노처녀가,처음 보는 고기집 식당 사장 한테,왜,폰 전번을 갈켜 줬을까,"
0,2023-03-07 17:00:18,쿠루스아키라,독가스?
0,2023-03-07 17:00:19,송정운,나 주은이 바께 몰라 :red_heart::red_heart::red_heart::red_heart:
0,2023-03-07 17:00:20,쿠루스아키라,방구공격?
0,2023-03-07 17:00:23,언어,좌파가 시켰다고
0,2023-03-07 17:00:25,오색구름,멜롱 멜롱 메롱아가
0,2023-03-07 17:00:26,베토벤,:boxing_glove:그래도 삼성전자 육만원 이다
0,2023-03-07 17:00:27,🥦broccolis🧄,어머 유물 이쁘다 보조개 안 보이는데
0,2023-03-07 17:00:28,송정운,이주은 사랑해에:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::smiling_face_with_hearts:
0,2023-03-07 17:00:29,쿠루스아키라,방구공격하노 이란이 여자한테
0,2023-03-07 17:00:30,모니,나 주피디 방송 보러 간다
0,2023-03-07 17:00:30,ㄴ,아
0,2023-03-07 17:00:37,ㄴ,한번에 불지르면
0,2023-03-07 17:00:39,모니,준피디
0,2023-03-07 17:00:40,감사,:planet-orange-purple-ring:여러분의 수명이 무한대라는걸 깨닫는게 정각이다 (허경영강연29회)
0,2023-03-07 17:00:42,kyuQ,죄송합니댜 2찍입니다 정말 후회하고있습니다 용서해주세요 왜 수꼴인지 알아 버렸습니다..
0,2023-03-07 17:00:42,메롱 😝,모니:face-orange-frowning::face-orange-frowning::face-orange-frowning:
0,2023-03-07 17:00:45,검찰선진화- 언론정상화- 나도약속꾹,:boxing_glove::boxing_glove::boxing_glove::backhand_index_pointing_right:정신나간 무지통을 찾습니다~~
0,2023-03-07 17:00:48,한은숙,뱃살이 빠진데~
0,2023-03-07 17:00:51,상진,그래 자유 모니 만나주겠다 ㅎ
0,2023-03-07 17:00:54,Wresy,통제가 어려우면 문재
0,2023-03-07 17:00:55,언어,검사세요
0,2023-03-07 17:00:55,ytrew,메~~~~~~~~롱
0,2023-03-07 17:00:56,송정운,이 주 은 사랑햐에에애애엥
0,2023-03-07 17:00:56,베토벤,:boxing_glove:오늘 코스피도 올랐음
0,2023-03-07 17:00:58,별이,재명아 ㅡ김부선 ㅡ책임 ㅡ져라
0,2023-03-07 17:00:59,ㄴ,일단빡치니까
0,2023-03-07 17:01:02,백수님,쪽쪽해
0,2023-03-07 17:01:03,핡면읽,남자생은 디져도대 ㅋ
0,2023-03-07 17:01:04,쿠루스아키라,와 이란 여학생한테 방구 공격쩔네
0,2023-03-07 17:01:05,언어,법원에 고소장넣어서
0,2023-03-07 17:01:08,메롱 😝,상진님:face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:
0,2023-03-07 17:01:09,st 문수산,여성은 남자소유로만 
0,2023-03-07 17:01:09,베토벤,:boxing_glove:천연가스는 내렸고
0,2023-03-07 17:01:10,쿠루스아키라,방구 공격이 저렇게무섭지
0,2023-03-07 17:01:12,사람,ㅋㅋ언제적 김부선
0,2023-03-07 17:01:13,언어,재판장세워봐
0,2023-03-07 17:01:15,ㄴ,와플먹어야지
0,2023-03-07 17:01:15,Hyeon ju,저렇게 진심으로 반성해야지
